Date,Open,Close,High,Low,Volume
2010-02-04,12.85,12.85,12.85,12.85,1200
2010-02-05,12.75,12.75,12.75,12.75,200
2010-02-08,13.00,13.00,13.00,13.00,900
2010-02-12,13.10,13.10,13.10,13.10,100
2010-02-16,13.10,13.10,13.10,13.10,100
2010-02-18,12.31,12.31,12.60,12.30,92400
2010-02-19,12.40,12.40,12.40,12.40,100
2010-02-22,12.05,12.05,12.40,12.05,17100
2010-02-23,12.00,12.00,12.00,12.00,100
2010-02-24,12.00,12.00,12.00,12.00,100
2010-03-01,12.20,12.20,12.20,12.20,100
2010-03-02,12.30,12.30,12.30,12.30,121000
2010-03-08,12.00,12.00,12.00,12.00,1800
2010-03-09,12.00,12.00,12.00,12.00,87600
2010-03-10,12.00,12.00,12.00,12.00,87600
2010-03-16,12.00,12.00,12.00,12.00,600
2010-03-17,12.10,12.10,12.10,12.10,500
2010-03-18,12.00,12.00,12.00,12.00,550000
2010-03-23,11.70,11.70,11.70,11.70,100
2010-03-24,11.70,11.70,11.70,11.70,100
2010-03-25,11.70,11.70,11.70,11.70,100
2010-03-29,11.70,11.70,11.70,11.70,100
2010-03-30,11.70,11.70,11.70,11.70,100
2010-04-09,11.70,11.70,11.70,11.70,100
2010-04-12,12.00,12.00,12.00,11.80,400
2010-04-13,11.80,11.80,11.80,11.80,1800
2010-04-16,11.75,11.75,11.75,11.75,1000
2010-04-19,11.75,11.75,11.75,11.75,100
2010-04-20,11.50,11.50,11.50,11.50,300
2010-04-21,11.50,11.50,11.50,11.50,100
2010-04-23,11.50,11.50,11.50,11.50,100
2010-04-26,11.30,11.30,11.80,11.30,1200
2010-04-27,11.30,11.30,11.30,11.30,100
2010-04-30,11.75,11.75,11.75,11.75,100
2010-05-03,11.75,11.75,11.75,11.75,100
2010-05-04,11.75,11.75,11.75,11.75,100
2010-05-05,11.75,11.75,11.80,11.75,44300
2010-05-06,11.75,11.75,11.75,11.75,100
2010-05-10,11.00,11.00,11.30,11.00,10400
2010-05-11,11.00,11.00,11.00,11.00,2800
2010-05-12,11.00,11.00,11.00,11.00,3600
2010-05-17,11.05,11.00,11.05,11.00,8900
2010-05-19,11.00,11.00,11.05,11.00,8900
2010-05-24,11.00,11.00,11.00,11.00,100
2010-06-02,10.60,10.60,10.90,10.60,1100
2010-06-03,10.60,10.60,10.60,10.60,300
2010-06-04,10.50,10.50,10.50,10.50,1000
2010-06-08,10.95,10.95,10.95,10.95,100
2010-06-10,10.20,10.20,10.20,10.20,1100
2010-06-14,10.00,10.00,10.00,10.00,25000
2010-06-15,10.00,10.00,10.00,10.00,1000
2010-06-16,9.90,9.90,9.95,9.90,11200
2010-06-22,9.90,9.90,9.90,9.90,13000
2010-07-14,9.60,9.60,9.60,9.60,100
2010-07-23,9.60,9.60,9.60,9.60,5000
2010-07-29,9.81,9.81,9.81,9.81,10000
2010-08-03,9.80,9.80,9.80,9.80,10000
2010-08-13,10.12,10.12,10.12,10.12,100
2010-08-17,10.20,10.20,10.20,10.20,10000
2010-08-26,10.43,10.43,10.43,10.43,100
2010-08-27,11.16,11.16,11.16,11.16,100
2010-09-21,11.70,11.70,11.70,11.70,5000
2010-09-29,10.50,10.50,10.50,10.50,3000
2010-10-08,11.70,11.70,11.70,11.69,1200
2010-10-11,13.00,13.00,13.00,13.00,6000
2010-10-21,12.48,14.50,14.50,12.48,10000
2010-10-22,14.50,14.50,14.50,12.48,10000
2010-10-29,14.50,14.50,14.50,14.50,8000000
2010-11-01,14.00,14.00,14.00,14.00,1000
2010-11-03,13.44,13.44,13.44,13.44,10000
2010-11-11,13.50,13.50,13.50,13.44,77800
2010-11-12,13.49,13.49,13.49,13.48,12500
2010-12-02,11.69,11.69,12.90,11.47,20700
2010-12-03,11.47,11.47,11.55,11.30,31600
2010-12-06,11.49,11.49,11.49,11.49,1700
2010-12-07,11.18,11.18,11.49,11.01,5000
2010-12-08,11.18,11.18,11.18,11.01,300
2010-12-09,11.30,11.70,11.70,11.30,1800
2010-12-10,11.81,11.81,11.81,11.70,500
2010-12-13,11.81,11.70,11.81,11.70,800
2010-12-14,11.70,11.70,11.81,11.70,800
2010-12-15,11.70,11.70,11.70,11.70,100
2010-12-16,11.65,11.65,11.65,11.12,100300
2010-12-17,11.50,11.50,11.60,11.12,137400
2010-12-20,11.80,11.80,11.80,11.75,13000
2010-12-21,11.75,11.75,11.75,11.75,100000
2010-12-22,11.75,11.75,11.75,11.75,84500
2010-12-23,12.20,12.20,12.20,11.91,5900
2010-12-24,12.30,12.30,12.30,12.30,4200
2010-12-27,12.30,12.30,12.30,12.30,14100
2010-12-28,12.30,12.30,12.30,12.30,1800
2010-12-29,13.08,13.08,13.16,12.30,21200
2010-12-30,13.16,13.16,13.20,13.16,3000
2010-12-31,13.30,13.30,13.30,13.30,3900
2011-01-12,13.29,13.29,13.29,13.29,800
2011-01-13,13.35,13.35,13.35,13.35,1200
2011-01-14,13.35,13.35,13.35,13.35,1800
2011-01-18,13.40,13.40,13.40,13.40,6000
2011-01-21,12.85,12.85,13.40,12.85,12000
2011-01-24,13.00,13.00,13.00,13.00,15800
2011-01-25,13.00,13.00,13.00,13.00,5000
2011-01-26,13.00,13.00,13.00,13.00,200
2011-01-27,13.00,13.00,13.00,13.00,22500
2011-01-28,13.00,13.00,13.00,13.00,20000
2011-01-31,13.00,13.00,13.00,13.00,20000
2011-02-03,13.33,13.33,13.33,13.30,6100
2011-02-08,13.51,13.51,13.60,13.50,5300
2011-02-10,13.55,13.55,13.55,13.55,5000
2011-02-17,15.79,15.79,15.79,15.79,100
2011-02-18,16.00,16.00,16.00,15.70,3600
2011-02-21,16.00,16.00,16.00,16.00,100
2011-03-14,15.39,15.39,15.39,15.39,100
2011-03-15,15.40,15.40,15.40,15.40,100
2011-03-23,15.50,15.50,15.50,15.50,500
2011-03-28,15.00,15.00,15.00,15.00,5000
2011-03-29,15.00,15.00,15.00,15.00,4000
2011-04-20,14.00,14.00,14.25,14.00,500
2011-04-26,14.59,14.59,14.59,13.90,600
2011-05-05,14.59,14.59,14.59,13.90,600
2011-05-27,13.50,13.50,13.50,13.50,2000
2011-05-30,14.15,14.15,14.15,14.15,100
2011-06-08,12.50,12.50,12.50,12.50,18000
2011-06-13,12.00,12.00,12.00,12.00,100
2011-07-19,12.00,12.00,12.00,12.00,19800
2011-08-11,12.00,12.00,12.00,12.00,100
2011-11-30,12.00,12.00,12.00,12.00,10000
2011-12-02,12.50,12.16,12.50,12.16,1900
2011-12-07,12.70,12.70,12.70,12.70,100
2011-12-19,13.00,13.00,13.00,13.00,17100
2011-12-20,13.00,13.00,13.00,13.00,17500
2011-12-21,13.00,13.00,13.00,13.00,3000
2011-12-22,13.40,13.40,13.40,13.40,4600
2011-12-23,13.60,13.60,13.60,13.60,15000
